Year,Site,Plot,Subplot,Species_name,Number,DPM_Height,Fencing,Treatment,
2026,F,1,Z4,Aristida diffusa,3,8.2,Unfenced,C,
2026,F,1,Z4,Eragrostis cylindriflora,2,7.8,Unfenced,C,
2026,F,1,Z4,Eragrostis cylindriflora,7,7.7,Unfenced,C,
2026,F,1,Z4,Eragrostis gummiflua,10,NA,Unfenced,C,
2026,F,1,Z4,Digitaria eriantha,2,NA,Unfenced,C,
2026,F,1,Z4,Eragrostis cylindriflora,15,5.5,Unfenced,C,
2026,F,1,Z4,Aristida adscensionis,4,6.7,Unfenced,C,
2026,F,1,Z4,Eragrostis gummiflua,7,6.7,Unfenced,C,
2026,F,1,Z4,NA,NA,6.1,Unfenced,C,
2026,F,1,Z4,Digitaria eriantha,6,10,Unfenced,C,
2026,F,1,Z4,Eragrostis cylindriflora,9,10.3,Unfenced,C,
2026,F,1,Z4,Eragrostis gummiflua,15,10,Unfenced,C,
2026,F,1,Z4,NA,NA,9.5,Unfenced,C,
2026,F,1,Z4,Heteropogon contortus,3,14,Unfenced,C,
2026,F,1,Z4,Eragrostis superba,3,9,Unfenced,C,
2026,F,1,Z4,Eragrostis gummiflua,19,8.9,Unfenced,C,
2026,F,1,Z4,Pogonarthria squarrosa,2,8.2,Unfenced,C,
2026,F,1,Z4,Aristida congesta b,1,NA,Unfenced,C,
2026,F,2,Z3,Cynodon dactylon,7,15.5,Unfenced,F,
2026,F,2,Z3,Chloris virgata,5,16.8,Unfenced,F,
2026,F,2,Z3,Digitaria eriantha,11,14.7,Unfenced,F,
2026,F,2,Z3,NA,NA,15.5,Unfenced,F,
2026,F,2,Z3,Digitaria eriantha,9,9.3,Unfenced,F,
2026,F,2,Z3,Eragrostis cylindriflora,6,10.3,Unfenced,F,
2026,F,2,Z3,Eragrostis superba,1,10.8,Unfenced,F,
2026,F,2,Z3,Cynodon dactylon,2,11.3,Unfenced,F,
2026,F,2,Z3,Eragrostis viscosa,2,NA,Unfenced,F,
2026,F,2,Z3,Enteropogon macrostachyus,4,15.5,Unfenced,F,
2026,F,2,Z3,Eragrostis cylindriflora,4,13.1,Unfenced,F,
2026,F,2,Z3,Cynodon dactylon,6,12.2,Unfenced,F,
2026,F,2,Z3,Aristida adscensionis,2,11,Unfenced,F,
2026,F,2,Z3,Digitaria eriantha,4,NA,Unfenced,F,
2026,F,2,Z3,Heteropogon contortus,3,6.5,Unfenced,F,
2026,F,2,Z3,Pogonarthria squarrosa,2,7.9,Unfenced,F,
2026,F,2,Z3,Eragrostis superba,1,6.5,Unfenced,F,
2026,F,2,Z3,Cynodon dactylon,1,5.4,Unfenced,F,
2026,F,2,Z3,Digitaria eriantha,3,NA,Unfenced,F,
2026,F,2,Z3,Megathyrsus maximus,1,NA,Unfenced,F,
2026,F,2,Z3,Eragrostis cylindriflora,5,23,Unfenced,F,
2026,F,2,Z3,Pogonarthria squarrosa,4,23.3,Unfenced,F,
2026,F,2,Z3,Digitaria eriantha,7,21.7,Unfenced,F,
2026,F,2,Z3,Dactyloctenium aegyptium,2,20,Unfenced,F,
2026,F,2,Z3,Cynodon dactylon,8,NA,Unfenced,F,
2026,F,2,Z3,Enteropogon macrostachyus,1,NA,Unfenced,F,
2026,F,2,Z4,Enteropogon macrostachyus,4,15.5,Unfenced,F,
2026,F,2,Z4,Digitaria eriantha,5,12.6,Unfenced,F,
2026,F,2,Z4,Aristida adscensionis,7,9.7,Unfenced,F,
2026,F,2,Z4,NA,NA,9.3,Unfenced,F,
2026,F,2,Z4,Eragrostis viscosa,30,13.1,Unfenced,F,
2026,F,2,Z4,Digitaria eriantha,4,10.3,Unfenced,F,
2026,F,2,Z4,Cynodon dactylon,1,8.8,Unfenced,F,
2026,F,2,Z4,NA,NA,9.5,Unfenced,F,
2026,F,2,Z4,Eragrostis cylindriflora,1,12,Unfenced,F,Sedges
2026,F,2,Z4,Pogonarthria squarrosa,2,10.5,Unfenced,F,
2026,F,2,Z4,Enteropogon macrostachyus,1,9.5,Unfenced,F,
2026,F,2,Z4,Eragrostis viscosa,8,8.5,Unfenced,F,
2026,F,2,Z4,Digitaria eriantha,1,NA,Unfenced,F,
2026,F,2,Z4,Cynodon dactylon,4,NA,Unfenced,F,
2026,F,2,Z4,Digitaria eriantha,13,13.6,Unfenced,F,
2026,F,2,Z4,Heteropogon contortus,5,16,Unfenced,F,
2026,F,2,Z4,Aristida adscensionis,2,14.3,Unfenced,F,
2026,F,2,Z4,Setaria pumila,2,14.7,Unfenced,F,
2026,F,2,Z4,Dactyloctenium aegyptium,1,NA,Unfenced,F,
2026,F,2,Z4,Digitaria eriantha,3,10.3,Unfenced,F,
2026,F,2,Z4,Setaria pumila,12,16.6,Unfenced,F,
2026,F,2,Z4,Cynodon dactylon,8,16,Unfenced,F,
2026,F,2,Z4,Aristida adscensionis,2,14.5,Unfenced,F,
2026,F,2,Z4,Megathyrsus maximus,3,NA,Unfenced,F,
2026,F,2,Z2,Chloris virgata,13,16,Fenced,F,
2026,F,2,Z2,Eragrostis cylindriflora,5,15.5,Fenced,F,
2026,F,2,Z2,Aristida adscensionis,8,13.5,Fenced,F,
2026,F,2,Z2,Setaria pumila,6,13,Fenced,F,
2026,F,2,Z2,Pogonarthria squarrosa,5,14.7,Fenced,F,
2026,F,2,Z2,Digitaria eriantha,12,13.8,Fenced,F,
2026,F,2,Z2,Eragrostis cylindriflora,9,14.8,Fenced,F,
2026,F,2,Z2,Eragrostis viscosa,5,13.2,Fenced,F,
2026,F,2,Z2,Dactyloctenium giganteum,2,NA,Fenced,F,
2026,F,2,Z2,Megathyrsus maximus,2,NA,Fenced,F,
2026,F,2,Z2,Digitaria eriantha,11,5.4,Fenced,F,
2026,F,2,Z2,Setaria pumila,8,8.1,Fenced,F,
2026,F,2,Z2,Aristida adscensionis,4,6.7,Fenced,F,
2026,F,2,Z2,Heteropogon contortus,3,6.8,Fenced,F,
2026,F,2,Z2,Setaria pumila,2,10.2,Fenced,F,
2026,F,2,Z2,Digitaria eriantha,9,10.7,Fenced,F,
2026,F,2,Z2,NA,NA,11.3,Fenced,F,
2026,F,2,Z2,NA,NA,13.7,Fenced,F,
2026,F,2,Z2,Eragrostis cylindriflora,7,14.4,Fenced,F,
2026,F,2,Z2,Aristida adscensionis,4,14.5,Fenced,F,
2026,F,2,Z2,Digitaria eriantha,4,11.6,Fenced,F,
2026,F,2,Z2,Pogonarthria squarrosa,3,11.3,Fenced,F,
2026,F,2,Z2,Tragus berteronianus,3,NA,Fenced,F,
2026,F,2,Z2,Dactyloctenium giganteum,2,NA,Fenced,F,
2026,F,2,Z2,Cynodon dactylon,3,NA,Fenced,F,
2026,F,2,Z1,Aristida adscensionis,1,18.9,Fenced,F,
2026,F,2,Z1,Pogonarthria squarrosa,5,21,Fenced,F,
2026,F,2,Z1,Eragrostis cylindriflora,4,18,Fenced,F,
2026,F,2,Z1,Cynodon dactylon,12,18.3,Fenced,F,
2026,F,2,Z1,Chloris virgata,6,19.5,Fenced,F,
2026,F,2,Z1,Eragrostis viscosa,18,19.4,Fenced,F,
2026,F,2,Z1,Cynodon dactylon,22,22.4,Fenced,F,
2026,F,2,Z1,Eragrostis cylindriflora,2,19.9,Fenced,F,
2026,F,2,Z1,Chloris virgata,9,20.2,Fenced,F,
2026,F,2,Z1,Setaria pumila,4,19.3,Fenced,F,
2026,F,2,Z1,Eragrostis cylindriflora,5,20.5,Fenced,F,
2026,F,2,Z1,Aristida adscensionis,4,19.1,Fenced,F,
2026,F,2,Z1,Megathyrsus maximus,11,21.1,Fenced,F,
2026,F,2,Z1,NA,NA,20.5,Fenced,F,
2026,F,2,Z1,NA,NA,19.2,Fenced,F,
2026,F,2,Z1,NA,NA,20.4,Fenced,F,
2026,F,2,Z1,Digitaria eriantha,3,9.7,Fenced,F,
2026,F,2,Z1,Heteropogon contortus,3,5.9,Fenced,F,
2026,F,2,Z1,Eragrostis cylindriflora,4,5.8,Fenced,F,
2026,F,2,Z1,Setaria pumila,7,5.8,Fenced,F,
2026,F,2,Z1,Aristida adscensionis,3,NA,Fenced,F,
2026,F,3,Z1,Megathyrsus maximus,12,2.7,Fenced,TF,
2026,F,3,Z1,Setaria pumila,7,3.4,Fenced,TF,
2026,F,3,Z1,NA,NA,3.6,Fenced,TF,
2026,F,3,Z1,NA,NA,1,Fenced,TF,
2026,F,3,Z1,Setaria pumila,7,3.1,Fenced,TF,
2026,F,3,Z1,Digitaria eriantha,2,11,Fenced,TF,
2026,F,3,Z1,Aristida adscensionis,3,12.1,Fenced,TF,
2026,F,3,Z1,NA,NA,11.6,Fenced,TF,
2026,F,3,Z1,Digitaria eriantha,5,45.3,Fenced,TF,
2026,F,3,Z1,Eragrostis viscosa,25,45,Fenced,TF,
2026,F,3,Z1,Setaria pumila,2,44.7,Fenced,TF,
2026,F,3,Z1,NA,NA,44.2,Fenced,TF,
2026,F,3,Z1,Eragrostis viscosa,24,18,Fenced,TF,
2026,F,3,Z1,Setaria pumila,15,18.3,Fenced,TF,
2026,F,3,Z1,Eragrostis cylindriflora,3,16.6,Fenced,TF,
2026,F,3,Z1,Digitaria eriantha,9,20.1,Fenced,TF,
2026,F,3,Z1,Aristida adscensionis,1,NA,Fenced,TF,
2026,F,3,Z1,Eragrostis cylindriflora,4,23.5,Fenced,TF,
2026,F,3,Z1,Eragrostis viscosa,30,22.7,Fenced,TF,
2026,F,3,Z1,Digitaria eriantha,4,25.5,Fenced,TF,
2026,F,3,Z1,Setaria pumila,12,20.7,Fenced,TF,
2026,F,3,Z1,Cynodon dactylon,3,NA,Fenced,TF,
2026,F,3,Z2,Pogonarthria squarrosa,3,22.2,Fenced,TF,Sedges
2026,F,3,Z2,Eragrostis cylindriflora,2,19.2,Fenced,TF,
2026,F,3,Z2,Eragrostis viscosa,30,20.6,Fenced,TF,
2026,F,3,Z2,Setaria pumila,2,20,Fenced,TF,
2026,F,3,Z2,Eragrostis cylindriflora,3,18.3,Fenced,TF,
2026,F,3,Z2,Eragrostis viscosa,25,21.1,Fenced,TF,
2026,F,3,Z2,Setaria pumila,5,18.5,Fenced,TF,
2026,F,3,Z2,NA,NA,18.1,Fenced,TF,
2026,F,3,Z2,Eragrostis cylindriflora,2,16.9,Fenced,TF,
2026,F,3,Z2,Eragrostis viscosa,30,15.5,Fenced,TF,
2026,F,3,Z2,NA,NA,15.8,Fenced,TF,
2026,F,3,Z2,NA,NA,15.3,Fenced,TF,
2026,F,3,Z2,Eragrostis cylindriflora,4,13.3,Fenced,TF,
2026,F,3,Z2,Digitaria eriantha,5,18.6,Fenced,TF,
2026,F,3,Z2,Setaria pumila,21,18.9,Fenced,TF,
2026,F,3,Z2,Digitaria velutina,7,20.5,Fenced,TF,
2026,F,3,Z2,Eragrostis cylindriflora,3,18.1,Fenced,TF,
2026,F,3,Z2,Eragrostis viscosa,20,17.8,Fenced,TF,
2026,F,3,Z2,Digitaria eriantha,7,18.7,Fenced,TF,
2026,F,3,Z2,Setaria pumila,10,18.1,Fenced,TF,
2026,F,3,Z3,Eragrostis cylindriflora,2,6,Unfenced,TF,
2026,F,3,Z3,Digitaria velutina,4,6.8,Unfenced,TF,
2026,F,3,Z3,Digitaria eriantha,3,6.5,Unfenced,TF,
2026,F,3,Z3,Setaria pumila,8,6.8,Unfenced,TF,
2026,F,3,Z3,Eragrostis viscosa,7,NA,Unfenced,TF,
2026,F,3,Z3,Digitaria velutina,10,8.5,Unfenced,TF,
2026,F,3,Z3,Eragrostis viscosa,25,12.6,Unfenced,TF,
2026,F,3,Z3,Cynodon dactylon,4,8.1,Unfenced,TF,
2026,F,3,Z3,Setaria pumila,8,10.7,Unfenced,TF,
2026,F,3,Z3,Cynodon dactylon,15,24.4,Unfenced,TF,
2026,F,3,Z3,Setaria pumila,17,24,Unfenced,TF,
2026,F,3,Z3,Aristida adscensionis,5,21.4,Unfenced,TF,
2026,F,3,Z3,NA,NA,19.7,Unfenced,TF,
2026,F,3,Z3,Digitaria eriantha,7,13.9,Unfenced,TF,
2026,F,3,Z3,Cynodon dactylon,18,14,Unfenced,TF,
2026,F,3,Z3,Aristida adscensionis,3,15.1,Unfenced,TF,
2026,F,3,Z3,Setaria pumila,11,15.3,Unfenced,TF,
2026,F,3,Z3,Cynodon dactylon,5,3,Unfenced,TF,
2026,F,3,Z3,Eragrostis cylindriflora,4,2,Unfenced,TF,
2026,F,3,Z3,Eragrostis viscosa,9,2.2,Unfenced,TF,
2026,F,3,Z3,Setaria pumila,4,3.1,Unfenced,TF,
2026,F,3,Z4,Digitaria velutina,25,11.4,Unfenced,TF,
2026,F,3,Z4,Setaria pumila,12,10.5,Unfenced,TF,
2026,F,3,Z4,Eragrostis viscosa,5,11,Unfenced,TF,
2026,F,3,Z4,NA,NA,10.6,Unfenced,TF,
2026,F,3,Z4,Eragrostis cylindriflora,2,17.8,Unfenced,TF,
2026,F,3,Z4,Cynodon dactylon,5,16.7,Unfenced,TF,
2026,F,3,Z4,Digitaria eriantha,7,14.2,Unfenced,TF,
2026,F,3,Z4,Setaria pumila,3,16,Unfenced,TF,
2026,F,3,Z4,Aristida adscensionis,4,NA,Unfenced,TF,
2026,F,3,Z4,Eragrostis viscosa,15,NA,Unfenced,TF,
2026,F,3,Z4,Cynodon dactylon,14,13.3,Unfenced,TF,
2026,F,3,Z4,Setaria pumila,10,13,Unfenced,TF,
2026,F,3,Z4,Eragrostis viscosa,7,13.5,Unfenced,TF,
2026,F,3,Z4,Digitaria eriantha,5,13.1,Unfenced,TF,
2026,F,3,Z4,Eragrostis cylindriflora,2,11.5,Unfenced,TF,
2026,F,3,Z4,Cynodon dactylon,18,13,Unfenced,TF,
2026,F,3,Z4,Setaria pumila,3,13.7,Unfenced,TF,
2026,F,3,Z4,Eragrostis viscosa,5,12,Unfenced,TF,
2026,F,3,Z4,Setaria pumila,15,11.3,Unfenced,TF,
2026,F,3,Z4,Digitaria eriantha,11,10.8,Unfenced,TF,
2026,F,3,Z4,Cynodon dactylon,7,10.1,Unfenced,TF,
2026,F,3,Z4,Eragrostis viscosa,17,16.5,Unfenced,TF,
2026,F,4,Z3,Eragrostis cylindriflora,2,13.4,Unfenced,TFB,
2026,F,4,Z3,Dactyloctenium giganteum,1,13.9,Unfenced,TFB,
2026,F,4,Z3,Aristida adscensionis,2,11,Unfenced,TFB,
2026,F,4,Z3,Setaria pumila,7,10.4,Unfenced,TFB,
2026,F,4,Z3,Digitaria eriantha,5,NA,Unfenced,TFB,
2026,F,4,Z3,Eragrostis viscosa,3,NA,Unfenced,TFB,
2026,F,4,Z3,Setaria pumila,21,8.4,Unfenced,TFB,
2026,F,4,Z3,Digitaria eriantha,13,9.9,Unfenced,TFB,
2026,F,4,Z3,NA,NA,9.8,Unfenced,TFB,
2026,F,4,Z3,NA,NA,10.2,Unfenced,TFB,
2026,F,4,Z3,Eragrostis cylindriflora,3,15.1,Unfenced,TFB,
2026,F,4,Z3,Heteropogon contortus,5,14.9,Unfenced,TFB,
2026,F,4,Z3,Cynodon dactylon,5,16,Unfenced,TFB,
2026,F,4,Z3,Eragrostis viscosa,8,15.6,Unfenced,TFB,
2026,F,4,Z3,Digitaria eriantha,9,NA,Unfenced,TFB,
2026,F,4,Z3,Digitaria velutina,3,NA,Unfenced,TFB,
2026,F,4,Z3,Digitaria eriantha,11,17.4,Unfenced,TFB,
2026,F,4,Z3,Eragrostis viscosa,21,18,Unfenced,TFB,
2026,F,4,Z3,Digitaria velutina,4,18.9,Unfenced,TFB,
2026,F,4,Z3,Cynodon dactylon,14,19.6,Unfenced,TFB,
2026,F,4,Z3,Setaria pumila,8,14.6,Unfenced,TFB,
2026,F,4,Z3,Digitaria eriantha,4,21.9,Unfenced,TFB,
2026,F,4,Z3,Eragrostis viscosa,7,11.2,Unfenced,TFB,
2026,F,4,Z3,NA,NA,11.1,Unfenced,TFB,
2026,F,4,Z4,Digitaria eriantha,7,11,Unfenced,TFB,
2026,F,4,Z4,Eragrostis cylindriflora,11,11.2,Unfenced,TFB,
2026,F,4,Z4,Eragrostis viscosa,7,11.4,Unfenced,TFB,
2026,F,4,Z4,NA,NA,13.4,Unfenced,TFB,
2026,F,4,Z4,Digitaria eriantha,10,10.3,Unfenced,TFB,
2026,F,4,Z4,Setaria pumila,8,10.2,Unfenced,TFB,
2026,F,4,Z4,Eragrostis viscosa,6,11.8,Unfenced,TFB,
2026,F,4,Z4,Pogonarthria squarrosa,11,8.9,Unfenced,TFB,
2026,F,4,Z4,Cynodon dactylon,9,NA,Unfenced,TFB,
2026,F,4,Z4,Heteropogon contortus,9,NA,Unfenced,TFB,
2026,F,4,Z4,Aristida adscensionis,8,14.5,Unfenced,TFB,
2026,F,4,Z4,Setaria pumila,11,15.7,Unfenced,TFB,
2026,F,4,Z4,Eragrostis cylindriflora,2,15.5,Unfenced,TFB,
2026,F,4,Z4,Digitaria eriantha,5,18.7,Unfenced,TFB,
2026,F,4,Z4,Heteropogon contortus,3,18.5,Unfenced,TFB,
2026,F,4,Z4,Aristida adscensionis,7,20,Unfenced,TFB,
2026,F,4,Z4,Setaria pumila,11,18.6,Unfenced,TFB,
2026,F,4,Z4,Cynodon dactylon,5,20,Unfenced,TFB,
2026,F,4,Z4,Eragrostis viscosa,3,NA,Unfenced,TFB,
2026,F,4,Z4,Eragrostis curvula,2,NA,Unfenced,TFB,
2026,F,4,Z4,Megathyrsus maximus,3,25.4,Unfenced,TFB,
2026,F,4,Z4,Setaria pumila,8,22.8,Unfenced,TFB,
2026,F,4,Z4,Heteropogon contortus,2,23,Unfenced,TFB,
2026,F,4,Z4,Pogonarthria squarrosa,1,22.4,Unfenced,TFB,
2026,F,4,Z1,Digitaria velutina,11,14,Fenced,TFB,
2026,F,4,Z1,Cynodon dactylon,4,13.3,Fenced,TFB,
2026,F,4,Z1,Setaria pumila,6,14,Fenced,TFB,
2026,F,4,Z1,Megathyrsus maximus,4,14,Fenced,TFB,
2026,F,4,Z1,Dactyloctenium aegyptium,2,NA,Fenced,TFB,
2026,F,4,Z1,Eragrostis viscosa,30,11.5,Fenced,TFB,
2026,F,4,Z1,Pogonarthria squarrosa,6,10.5,Fenced,TFB,
2026,F,4,Z1,Setaria pumila,5,10.6,Fenced,TFB,
2026,F,4,Z1,NA,NA,11.5,Fenced,TFB,
2026,F,4,Z1,Heteropogon contortus,5,18,Fenced,TFB,
2026,F,4,Z1,Setaria pumila,4,14.7,Fenced,TFB,
2026,F,4,Z1,Aristida adscensionis,5,13.2,Fenced,TFB,
2026,F,4,Z1,NA,NA,5,Fenced,TFB,
2026,F,4,Z1,Setaria pumila,10,8.1,Fenced,TFB,
2026,F,4,Z1,Aristida diffusa,6,8.8,Fenced,TFB,
2026,F,4,Z1,Chloris virgata,12,10.1,Fenced,TFB,
2026,F,4,Z1,Eragrostis viscosa,20,10.2,Fenced,TFB,
2026,F,4,Z1,Digitaria eriantha,11,24.8,Fenced,TFB,
2026,F,4,Z1,Setaria pumila,15,23.7,Fenced,TFB,
2026,F,4,Z1,Aristida adscensionis,3,24,Fenced,TFB,
2026,F,4,Z1,Chloris virgata,9,23.1,Fenced,TFB,
2026,F,4,Z1,Digitaria velutina,3,NA,Fenced,TFB,
2026,F,4,Z2,Aristida adscensionis,17,15.8,Fenced,TFB,
2026,F,4,Z2,Setaria pumila,6,16.4,Fenced,TFB,
2026,F,4,Z2,Eragrostis viscosa,4,18,Fenced,TFB,
2026,F,4,Z2,Urochloa brizantha,3,18.4,Fenced,TFB,
2026,F,4,Z2,Eragrostis gummiflua,4,NA,Fenced,TFB,
2026,F,4,Z2,Eragrostis cylindriflora,5,16,Fenced,TFB,Sedges
2026,F,4,Z2,Setaria pumila,10,15.9,Fenced,TFB,
2026,F,4,Z2,Eragrostis viscosa,3,15,Fenced,TFB,
2026,F,4,Z2,NA,NA,15.2,Fenced,TFB,
2026,F,4,Z2,Eragrostis cylindriflora,5,21.5,Fenced,TFB,
2026,F,4,Z2,Pogonarthria squarrosa,9,26,Fenced,TFB,
2026,F,4,Z2,Digitaria eriantha,4,26.4,Fenced,TFB,
2026,F,4,Z2,Setaria pumila,4,22.9,Fenced,TFB,
2026,F,4,Z2,Urochloa brizantha,2,NA,Fenced,TFB,
2026,F,4,Z2,Eragrostis viscosa,4,NA,Fenced,TFB,
2026,F,4,Z2,Eragrostis viscosa,6,14.9,Fenced,TFB,Herbs
2026,F,4,Z2,Eragrostis curvula,3,16.2,Fenced,TFB,
2026,F,4,Z2,Setaria pumila,2,4.2,Fenced,TFB,
2026,F,4,Z2,NA,NA,4,Fenced,TFB,
2026,F,4,Z2,Pogonarthria squarrosa,6,30.9,Fenced,TFB,
2026,F,4,Z2,Heteropogon contortus,4,25.2,Fenced,TFB,
2026,F,4,Z2,Setaria pumila,11,22.8,Fenced,TFB,
2026,F,4,Z2,Eragrostis viscosa,3,28.3,Fenced,TFB,
2026,F,4,Z2,Digitaria velutina,2,NA,Fenced,TFB,
2026,F,5,Z1,Eragrostis cylindriflora,6,14.4,Fenced,THF,
2026,F,5,Z1,Setaria pumila,11,14.7,Fenced,THF,
2026,F,5,Z1,Eragrostis viscosa,4,14.2,Fenced,THF,
2026,F,5,Z1,Digitaria eriantha,7,15,Fenced,THF,
2026,F,5,Z1,Cynodon dactylon,5,NA,Fenced,THF,
2026,F,5,Z1,Digitaria eriantha,13,24.6,Fenced,THF,
2026,F,5,Z1,Setaria pumila,8,25.6,Fenced,THF,
2026,F,5,Z1,Cynodon dactylon,5,24.1,Fenced,THF,
2026,F,5,Z1,NA,NA,20.2,Fenced,THF,
2026,F,5,Z1,Eragrostis cylindriflora,3,20.9,Fenced,THF,
2026,F,5,Z1,Setaria pumila,10,22.5,Fenced,THF,
2026,F,5,Z1,Digitaria eriantha,8,22.5,Fenced,THF,
2026,F,5,Z1,Cynodon dactylon,4,20.8,Fenced,THF,
2026,F,5,Z1,Cynodon dactylon,19,21.1,Fenced,THF,
2026,F,5,Z1,Pogonarthria squarrosa,2,49.2,Fenced,THF,
2026,F,5,Z1,Setaria pumila,4,49.5,Fenced,THF,
2026,F,5,Z1,Digitaria eriantha,5,20.5,Fenced,THF,
2026,F,5,Z1,Digitaria eriantha,9,48.1,Fenced,THF,
2026,F,5,Z1,Eragrostis cylindriflora,4,48.3,Fenced,THF,
2026,F,5,Z1,Setaria pumila,8,48.8,Fenced,THF,
2026,F,5,Z1,Pogonarthria squarrosa,4,46.3,Fenced,THF,
2026,F,5,Z1,Cynodon dactylon,7,NA,Fenced,THF,
2026,F,5,Z1,Dactyloctenium giganteum,2,NA,Fenced,THF,
2026,F,5,Z2,Digitaria eriantha,16,20.7,Fenced,THF,
2026,F,5,Z2,Cynodon dactylon,7,48,Fenced,THF,
2026,F,5,Z2,Setaria pumila,3,48,Fenced,THF,
2026,F,5,Z2,NA,NA,48.8,Fenced,THF,
2026,F,5,Z2,Chloris virgata,3,27.4,Fenced,THF,
2026,F,5,Z2,Aristida adscensionis,5,14,Fenced,THF,
2026,F,5,Z2,Digitaria eriantha,6,22.3,Fenced,THF,
2026,F,5,Z2,Setaria pumila,7,23,Fenced,THF,
2026,F,5,Z2,Eragrostis gummiflua,3,NA,Fenced,THF,
2026,F,5,Z2,Cynodon dactylon,5,NA,Fenced,THF,
2026,F,5,Z2,Eragrostis viscosa,4,NA,Fenced,THF,
2026,F,5,Z2,Pogonarthria squarrosa,12,14.7,Fenced,THF,
2026,F,5,Z2,Digitaria eriantha,7,14.5,Fenced,THF,
2026,F,5,Z2,Setaria pumila,2,18.4,Fenced,THF,
2026,F,5,Z2,Eragrostis cylindriflora,5,20.7,Fenced,THF,
2026,F,5,Z2,Setaria pumila,11,22.7,Fenced,THF,
2026,F,5,Z2,Pogonarthria squarrosa,6,22.6,Fenced,THF,
2026,F,5,Z2,Megathyrsus maximus,2,22.4,Fenced,THF,
2026,F,5,Z2,Aristida adscensionis,4,23.8,Fenced,THF,
2026,F,5,Z2,Pogonarthria squarrosa,13,29,Fenced,THF,
2026,F,5,Z2,Digitaria eriantha,9,20.4,Fenced,THF,
2026,F,5,Z2,Cynodon dactylon,8,46.7,Fenced,THF,
2026,F,5,Z2,Setaria pumila,4,30.2,Fenced,THF,
2026,F,5,Z3,Cynodon dactylon,18,13.3,Unfenced,THF,
2026,F,5,Z3,Eragrostis cylindriflora,3,13.2,Unfenced,THF,
2026,F,5,Z3,Digitaria eriantha,10,13,Unfenced,THF,
2026,F,5,Z3,Setaria pumila,13,13.3,Unfenced,THF,
2026,F,5,Z3,Cynodon dactylon,25,23,Unfenced,THF,
2026,F,5,Z3,Eragrostis cylindriflora,4,21.7,Unfenced,THF,
2026,F,5,Z3,Setaria pumila,20,21,Unfenced,THF,
2026,F,5,Z3,Digitaria eriantha,7,21.8,Unfenced,THF,
2026,F,5,Z3,Digitaria eriantha,9,18.6,Unfenced,THF,
2026,F,5,Z3,Setaria pumila,21,15.3,Unfenced,THF,
2026,F,5,Z3,Cynodon dactylon,3,13.4,Unfenced,THF,
2026,F,5,Z3,NA,NA,14.3,Unfenced,THF,
2026,F,5,Z3,Digitaria eriantha,9,8.7,Unfenced,THF,
2026,F,5,Z3,Eragrostis viscosa,4,7.7,Unfenced,THF,
2026,F,5,Z3,Heteropogon contortus,3,8.1,Unfenced,THF,
2026,F,5,Z3,Aristida adscensionis,2,8.5,Unfenced,THF,
2026,F,5,Z3,Cynodon dactylon,5,NA,Unfenced,THF,
2026,F,5,Z3,Setaria pumila,10,NA,Unfenced,THF,
2026,F,5,Z3,Cynodon dactylon,18,18,Unfenced,THF,
2026,F,5,Z3,Digitaria eriantha,4,17.2,Unfenced,THF,
2026,F,5,Z3,Setaria pumila,11,17.2,Unfenced,THF,
2026,F,5,Z3,NA,NA,17.5,Unfenced,THF,
2026,F,5,Z4,Cynodon dactylon,13,28.9,Unfenced,THF,
2026,F,5,Z4,Eragrostis cylindriflora,5,21.2,Unfenced,THF,
2026,F,5,Z4,Digitaria eriantha,8,29,Unfenced,THF,
2026,F,5,Z4,Setaria pumila,10,28.4,Unfenced,THF,
2026,F,5,Z4,Digitaria eriantha,7,20.2,Unfenced,THF,
2026,F,5,Z4,Digitaria velutina,9,14.3,Unfenced,THF,
2026,F,5,Z4,Cynodon dactylon,4,12.5,Unfenced,THF,
2026,F,5,Z4,Setaria pumila,10,13.7,Unfenced,THF,
2026,F,5,Z4,Aristida adscensionis,4,NA,Unfenced,THF,
2026,F,5,Z4,Setaria pumila,3,5.1,Unfenced,THF,
2026,F,5,Z4,Cynodon dactylon,1,7.6,Unfenced,THF,
2026,F,5,Z4,NA,NA,6.8,Unfenced,THF,
2026,F,5,Z4,NA,NA,8,Unfenced,THF,
2026,F,5,Z4,Eragrostis cylindriflora,3,15,Unfenced,THF,
2026,F,5,Z4,Eragrostis viscosa,8,13.2,Unfenced,THF,
2026,F,5,Z4,Setaria pumila,11,15,Unfenced,THF,
2026,F,5,Z4,Digitaria eriantha,10,17,Unfenced,THF,
2026,F,5,Z4,Digitaria velutina,3,NA,Unfenced,THF,
2026,F,5,Z4,Aristida adscensionis,5,NA,Unfenced,THF,
2026,F,5,Z4,Cynodon dactylon,31,26.6,Unfenced,THF,
2026,F,5,Z4,Digitaria eriantha,8,29.1,Unfenced,THF,
2026,F,5,Z4,Setaria pumila,22,15.2,Unfenced,THF,
2026,F,5,Z4,Eragrostis cylindriflora,3,16.4,Unfenced,THF,
2026,C,4,Z1,Heteropogon contortus,9,27.2,Fenced,F,
2026,C,4,Z1,Pogonarthria squarrosa,11,26.3,Fenced,F,
2026,C,4,Z1,Digitaria eriantha,4,24.3,Fenced,F,
2026,C,4,Z1,NA,NA,22.4,Fenced,F,
2026,C,4,Z1,Heteropogon contortus,8,27.4,Fenced,F,Sedges
